"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_Cytb","52345-533",3,"dPB126","C10","detected",1268.94400912423,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",124,21120,0.00085,6.92766523361206,"copies/uL",3.002666667,1,"field survey"
"Tt_Cytb","52345-534",1,"dPB125","A02","detected",1069.42749801958,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",100,20107,0.00085,5.86564779281616,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-534",2,"dPB125","A06","detected",957.402532166121,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",91,20433,0.00085,5.25120782852173,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-534",3,"dPB125","A10","detected",1314.07849418493,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",129,21121,0.00085,7.20752143859863,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-535",1,"dPB125","B02","detected",263.220904252699,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",26,21200,0.00085,1.4437267780304,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-535",2,"dPB125","B06","detected",307.437622710762,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",27,18851,0.00085,1.68624877929688,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-535",3,"dPB125","B10","detected",293.599465242894,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",29,21201,0.00085,1.61034858226776,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-536",1,"dPB127","A01","detected",333.827593671676,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",32,20577,0.00085,1.83099377155304,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-536",2,"dPB127","A05","detected",262.749639634873,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",26,21238,0.00085,1.44114196300507,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-536",3,"dPB127","A09","detected",246.89386625881,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",22,19124,0.00085,1.35417544841766,"copies/uL",3.016666667,1,"field survey"
"Tt_Cytb","52345-537",1,"dPB124","A02","detected",29.7203299159325,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,21720,0.00085,0.16250716149807,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-537",2,"dPB124","A06","detected",9.83927389945084,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21868,0.00085,0.053799957036972,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-537",3,"dPB124","A10","detected",9.58077812384947,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22458,0.00085,0.0523865334689617,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-538",1,"dPB126","A01","detected",55.8785438546695,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,19255,0.00085,0.305537104606628,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-538",2,"dPB126","A05","detected",53.4307585794829,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",5,20137,0.00085,0.292152911424637,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-538",3,"dPB126","A09","detected",58.746846604481,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",6,21978,0.00085,0.321220636367798,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-539",1,"dPB126","E02","detected",21.2451570276523,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,20256,0.00085,0.116165943443775,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-539",2,"dPB126","E06","detected",10.5328759224468,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,20428,0.00085,0.0575924888253212,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-539",3,"dPB126","E10","detected",10.0413167860728,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21428,0.00085,0.0549047030508518,"copies/uL",3.007333333,1,"field survey"
"Tt_Cytb","52345-540",1,"dPB127","F01","detected",368.265096327452,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",35,20480,0.00085,2.01228976249695,"copies/uL",3.005333333,1,"field survey"
