"assay_name","samp_name","technical_rep_id","pcr_plate_id","well_id","detected_notDetected","estimatedNumberOfCopies","estimatedNumberOfCopies_unit","estimatedNumberOfCopies_method","estimatedNumberOfCopies_error","estimatedNumberOfCopies_error_type","quantificationCycle","rfu","positivePartitions","acceptedPartitions","partitionVolumeMicroliters","concentrationInReaction","concentrationInReaction_unit","volumeFilteredLiters","dilutionFactor","dataset"
"Tt_16S","52345-547",3,"dPB133","F12","detected",73.3826637179887,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",7,20530,0.00085,0.401203036,"copies/uL",3.007,1,"field survey"
"Tt_16S","52345-548",1,"dPB133","G02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22028,0.00085,0,"copies/uL",3.007,1,"field survey"
"Tt_16S","52345-548",2,"dPB133","G06","detected",89.6460651313568,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,19207,0.00085,0.490119487,"copies/uL",3.007,1,"field survey"
"Tt_16S","52345-548",3,"dPB133","G10","detected",31.5943968074481,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,20434,0.00085,0.172735184,"copies/uL",3.007,1,"field survey"
"Tt_16S","52345-549",1,"dPB134","B04","detected",149.302962170281,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",15,21713,0.00085,0.813022494,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-549",2,"dPB134","B08","detected",126.029657996659,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",12,20577,0.00085,0.686288774,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-549",3,"dPB134","B12","detected",90.7710079799652,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,19045,0.00085,0.494289398,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-550",1,"dPB134","G01","detected",195.58693808013,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",19,20997,0.00085,1.065059781,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-550",2,"dPB134","G05","detected",203.165651786307,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",20,21278,0.00085,1.106329322,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-550",3,"dPB134","G09","detected",85.3389989983292,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,20257,0.00085,0.46470964,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-551",1,"dPB134","G03","detected",324.363533338893,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",32,21330,0.00085,1.766306877,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-551",2,"dPB134","G07","detected",343.010841502498,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",34,21432,0.00085,1.867849946,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-551",3,"dPB134","G11","detected",332.502823205337,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",31,20158,0.00085,1.81062901,"copies/uL",2.995,1,"field survey"
"Tt_16S","52345-552",1,"dPB134","H03","detected",228.572993284262,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",25,21278,0.00085,1.383074403,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-552",2,"dPB134","H07","detected",168.97866281551,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",18,20720,0.00085,1.022474527,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-552",3,"dPB134","H11","detected",156.340318254212,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",16,19906,0.00085,0.946001053,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-553",1,"dPB133","H01","detected",963.865184780682,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",110,22244,0.00085,5.832260609,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-553",2,"dPB133","H05","detected",848.551760712167,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",92,21126,0.00085,5.134509563,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-553",3,"dPB133","H09","detected",947.953982752436,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",101,20766,0.00085,5.735983372,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-554",1,"dPB134","C03","detected",701.751166015648,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",80,22205,0.00085,4.24623251,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-554",2,"dPB134","C07","detected",695.286777208557,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",65,18209,0.00085,4.207117081,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-554",3,"dPB134","C11","detected",738.86251500904,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",82,21619,0.00085,4.470789909,"copies/uL",3.328,1,"field survey"
"Tt_16S","52345-555",1,"dPB134","G04","detected",621.132309365881,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",64,22209,0.00085,3.395146847,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-555",2,"dPB134","G08","detected",540.983815665902,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",51,20316,0.00085,2.957050323,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-555",3,"dPB134","G12","detected",536.127781326745,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",46,18490,0.00085,2.930506945,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-556",1,"dPB134","C04","detected",284.160433832359,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",29,21980,0.00085,1.553238153,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-556",2,"dPB134","C08","detected",282.835188555574,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",25,19037,0.00085,1.545994282,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-556",3,"dPB134","C12","detected",365.009454159537,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",31,18295,0.00085,1.995163798,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-557",1,"dPB133","A03","detected",433.518247059911,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",44,21867,0.00085,2.369637012,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-557",2,"dPB133","A07","detected",585.632848235436,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",49,18033,0.00085,3.201104641,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-557",3,"dPB133","A11","detected",505.412428512608,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",48,20465,0.00085,2.762614965,"copies/uL",3.006333333,1,"field survey"
"Tt_16S","52345-558",1,"dPB133","H03","detected",449.771276732198,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",44,21108,0.00085,2.454933405,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-558",2,"dPB133","H07","detected",689.309887125279,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",62,19418,0.00085,3.762378693,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-558",3,"dPB133","H11","detected",941.695021752205,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",85,19498,0.00085,5.139942646,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-559",1,"dPB133","B03","detected",726.957102048665,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",77,22869,0.00085,3.967864037,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-559",2,"dPB133","B07","detected",1012.32677200204,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",98,20915,0.00085,5.525463581,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-559",3,"dPB133","B11","detected",1015.39361175887,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",89,18937,0.00085,5.54220295,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-560",1,"dPB133","D03","detected",561.881105129938,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",55,21126,0.00085,3.066849232,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-560",2,"dPB133","D07","detected",873.483108810829,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",80,19781,0.00085,4.767629623,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-560",3,"dPB133","D11","detected",794.691232628282,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",81,22010,0.00085,4.337569237,"copies/uL",3.002,1,"field survey"
"Tt_16S","52345-561",1,"dPB133","F02","detected",110.535281924541,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",11,21396,0.00085,0.604996443,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-561",2,"dPB133","F06","detected",98.036906649101,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",10,21930,0.00085,0.536588669,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-561",3,"dPB133","F10","detected",98.6850471485638,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",10,21786,0.00085,0.540136158,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-562",1,"dPB134","F04","detected",882.977632131872,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",90,21954,0.00085,4.832830906,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-562",2,"dPB134","F08","detected",792.779963181568,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",81,22002,0.00085,4.339148998,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-562",3,"dPB134","F12","detected",831.071148691289,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",80,20731,0.00085,4.54872942,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-563",1,"dPB134","B01","detected",206.663083031409,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",19,19771,0.00085,1.131135941,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-563",2,"dPB134","B05","detected",118.760112985135,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",12,21725,0.00085,0.650013685,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-563",3,"dPB134","B09","detected",154.380502087739,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",16,22285,0.00085,0.844975948,"copies/uL",3.010333333,1,"field survey"
"Tt_16S","52345-564",1,"dPB133","F03","detected",52.9179452403105,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",6,22752,0.00085,0.310291588,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-564",2,"dPB133","F07","detected",57.3088812403105,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",6,21009,0.00085,0.33603844,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-564",3,"dPB133","F11","detected",70.6628727131788,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",8,22719,0.00085,0.41434139,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-565",1,"dPB134","E01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19439,0.00085,0,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-565",2,"dPB134","E05","detected",18.7197599224808,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,21437,0.00085,0.109765865,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-565",3,"dPB134","E09","detected",19.3731848217056,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,20714,0.00085,0.113597311,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-566",1,"dPB133","E02","detected",97.7960631317838,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",10,20521,0.00085,0.573440552,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-566",2,"dPB133","E06","detected",90.1723047286829,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",9,20030,0.00085,0.528737605,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-566",3,"dPB133","E10","detected",100.409569674419,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",10,19987,0.00085,0.588765204,"copies/uL",3.225,1,"field survey"
"Tt_16S","52345-620",1,"dPB129","C01","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22053,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-620",2,"dPB129","C05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22167,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-620",3,"dPB129","C09","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22788,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-622",1,"dPB129","B01","detected",10.5808959666665,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,20385,0.00085,0.057713978,"copies/uL",3,1,"field survey"
"Tt_16S","52345-622",2,"dPB129","B05","detected",28.3654660666661,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,22813,0.00085,0.154720724,"copies/uL",3,1,"field survey"
"Tt_16S","52345-622",3,"dPB129","B09","detected",20.0843905166663,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,21479,0.00085,0.109551221,"copies/uL",3,1,"field survey"
"Tt_16S","52345-623",1,"dPB128","B04","detected",9.96218391666648,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21651,0.00085,0.054339185,"copies/uL",3,1,"field survey"
"Tt_16S","52345-623",2,"dPB128","B08","detected",28.6150941999995,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",3,22614,0.00085,0.156082332,"copies/uL",3,1,"field survey"
"Tt_16S","52345-623",3,"dPB128","B12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21935,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-624",1,"dPB128","E04","detected",10.7085498666665,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,20142,0.00085,0.058410272,"copies/uL",3,1,"field survey"
"Tt_16S","52345-624",2,"dPB128","E08","detected",9.3559007666665,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,23054,0.00085,0.051032186,"copies/uL",3,1,"field survey"
"Tt_16S","52345-624",3,"dPB128","E12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22583,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-625",1,"dPB128","H03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22159,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-625",2,"dPB128","H07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20529,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-625",3,"dPB128","H11","detected",9.52530663333316,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22644,0.00085,0.051956218,"copies/uL",3,1,"field survey"
"Tt_16S","52345-635",1,"dPB129","A02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21958,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-635",2,"dPB129","A06","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21272,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-635",3,"dPB129","A10","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22050,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-637",1,"dPB128","G03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22560,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_16S","52345-637",2,"dPB128","G07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19446,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_16S","52345-637",3,"dPB128","G11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22695,0.00085,0,"copies/uL",2.9,1,"field survey"
"Tt_16S","52345-638",1,"dPB128","C04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21836,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-638",2,"dPB128","C08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22437,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-638",3,"dPB128","C12","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,19252,0.00085,0,"copies/uL",3,1,"field survey"
"Tt_16S","52345-647",1,"dPB128","D03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22306,0.00085,0,"copies/uL",1.17,1,"field survey"
"Tt_16S","52345-647",2,"dPB128","D07","detected",24.9033761965821,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,22208,0.00085,0.052976273,"copies/uL",1.17,1,"field survey"
"Tt_16S","52345-647",3,"dPB128","D11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21561,0.00085,0,"copies/uL",1.17,1,"field survey"
"Tt_16S","52345-648",1,"dPB129","E02","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20732,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_16S","52345-648",2,"dPB129","E06","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22130,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_16S","52345-648",3,"dPB129","E10","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21824,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_16S","52345-651",1,"dPB129","F01","detected",17.1667682835813,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,18753,0.00085,0.062736735,"copies/uL",2.01,1,"field survey"
"Tt_16S","52345-651",2,"dPB129","F05","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22126,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_16S","52345-651",3,"dPB129","F09","detected",14.7815416915416,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",1,21779,0.00085,0.054019816,"copies/uL",2.01,1,"field survey"
"Tt_16S","52345-653",1,"dPB128","F04","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,23008,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_16S","52345-653",2,"dPB128","F08","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,21634,0.00085,0,"copies/uL",2.01,1,"field survey"
"Tt_16S","52345-653",3,"dPB128","F12","detected",29.9418503233818,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",2,21504,0.00085,0.109423853,"copies/uL",2.01,1,"field survey"
"Tt_16S","52345-659",1,"dPB129","B03","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20507,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_16S","52345-659",2,"dPB129","B07","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,22209,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_16S","52345-659",3,"dPB129","B11","notDetected",0,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",0,20976,0.00085,0,"copies/uL",2,1,"field survey"
"Tt_16S","carboy1_0.0h",1,"missing: not provided","missing: not provided","detected",8116.780617,"copies/L","ddPCR Poisson estimate from partition counts, converted to copies per litre of water using the volume filtered","missing: not provided","missing: not provided","not applicable: dPCR","missing: not provided",264,21178,0.00085,14.75778294,"copies/uL",1,1,"decay experiment"
