"parameter","mean","se_mean","sd","2.5%","25%","50%","75%","97.5%","n_eff","Rhat"
"mu[5,2]",0.0280979816416651,0.0152409641215609,1.09537023178867,-2.14768415483505,-0.684686065838546,0.0257248216167705,0.740301968548838,2.19357893388133,5165.31708621539,0.999879274485858
"mu[5,3]",-0.454408059391626,0.0156023386139461,1.11979395591966,-2.67757754703321,-1.1822850839017,-0.457286914670557,0.274439659519817,1.76316321575872,5151.06274453771,0.999880420471004
"mu[5,4]",-2.08548290141451,0.0207224414221362,1.46844457868494,-5.00476944433376,-3.02776327434681,-2.08468031270393,-1.12230624168005,0.868174170135437,5021.49782791047,0.999888621048445
"mu[6,1]",3.88978548775579,0.00445338654670382,0.290223724677695,3.33183014778172,3.69261420809737,3.89008025224092,4.08129529167774,4.46736386921612,4247.02714967035,1.00022159926826
"mu[6,2]",2.97249902418756,0.00303794606825295,0.217809080086151,2.53749730003864,2.82298766802995,2.9794722674701,3.12055802669444,3.39083770437712,5140.33995844184,0.999584255095693
"mu[6,3]",2.56113730786695,0.00312708037930353,0.22253377815896,2.11643312231877,2.40718999058,2.56799575395248,2.71280721798864,2.98827053301175,5064.23433747526,0.99960175468407
"mu[6,4]",1.90798347289477,0.00492017905864737,0.318622737267004,1.26617170225445,1.69188582332803,1.91243293750526,2.13011685755941,2.51660297340952,4193.64546688359,0.999898617278242
"mu[7,1]",2.2478456243643,0.00730814782427152,0.540012405491782,1.17824772880901,1.89736805696412,2.25444535387776,2.60639657243904,3.28636796783529,5460.0023151921,0.999771270572649
"mu[7,2]",-1.1412109641362,0.0146627996408302,0.989408846498463,-3.09056888732911,-1.79217842460546,-1.12672683552779,-0.463563235982577,0.766046987365652,4553.21101576191,0.999985547386554
"mu[7,3]",-1.63996104127066,0.0150069158348978,1.0111939864174,-3.63539452156095,-2.30464753294726,-1.62512384517601,-0.948108867059421,0.308225290563091,4540.31581676355,0.999991017280059
"mu[7,4]",-3.49431980940815,0.0199166257786,1.32478652247889,-6.11927545938978,-4.36786216399035,-3.48285429708697,-2.60258573812377,-0.964940501792947,4424.4600274055,1.00004588497444
"mu[8,1]",4.19209137923046,0.00368431065895319,0.27340879193923,3.67631900840763,4.00346875487369,4.18139944579942,4.3749611546421,4.74212828053351,5506.96690916668,1.00049490275721
"mu[8,2]",3.56636515117117,0.00302947128078921,0.237614450678613,3.09654697676447,3.40718342500885,3.57013910324422,3.72324301563111,4.03629351194494,6151.93897116473,0.999795595387002
"mu[8,3]",3.16531142053362,0.00308235250555444,0.241410709439608,2.68290984624429,3.004100108013,3.16886031939346,3.32582933805104,3.64017151404816,6134.06616505491,0.999786554493442
"mu[8,4]",2.65384697231936,0.00446902635385031,0.316761289788421,1.98978091108841,2.44781822421237,2.66943334476862,2.87653954437994,3.25238214650086,5023.86978068004,0.999809197516218
"mu[9,1]",3.15300557568868,0.00514675790833344,0.349740716614609,2.45329816331404,2.91628820527567,3.15338325092616,3.39254454214626,3.83600571254497,4617.69144703908,1.00051301798684
"mu[9,2]",1.76244304166535,0.00539743086118728,0.371917953033237,1.03678100899803,1.50898812827479,1.76509796859727,2.0215126890143,2.47970969780731,4748.10276501326,1.00036309568802
"mu[9,3]",1.33434885512338,0.00557562609952999,0.381406495662477,0.589378957243343,1.07280654098836,1.33734148291444,1.59808506506236,2.06942656566162,4679.38615323228,1.0003536337792
"mu[9,4]",0.451197276896112,0.0084112751283328,0.537847581808387,-0.60388381839848,0.0833725447192624,0.451190824830612,0.820198548726838,1.49536423148679,4088.78959912279,1.00027551926238
"mu[10,1]",4.12069537202269,0.00497115452128293,0.338671346452261,3.4684565014431,3.88642742233782,4.1210562106954,4.34914680957061,4.77975139924094,4641.32930773407,0.999846796489244
"mu[10,2]",2.84683149451606,0.00431147848975599,0.29832272778458,2.26347757667051,2.64739909356148,2.84556788703064,3.04837445862896,3.4381474706645,4787.62620539833,1.00018518141133
"mu[10,3]",2.42286313836556,0.00444877714197661,0.305646346805423,1.82720488601932,2.21741073260978,2.42249499842557,2.62827858600401,3.03448159137843,4720.16431588039,1.00020531132218
"mu[10,4]",1.59642354985274,0.0067466080702575,0.437176246993502,0.735484499637236,1.2990313846312,1.59937145654452,1.88496661953306,2.46800606173493,4198.9640077406,1.00034868408124
"mu[11,1]",3.32646097913966,0.00633419181512997,0.427188540083661,2.47853661452579,3.03006167288928,3.33266529438084,3.61478804504915,4.15282262873217,4548.38025720659,1.0006382895064
