"plate","well","sample","id","bio_rep","station","Instrument","depth","depthbin","time_collected","filter_start_time","time_min","vol","dilution","assay","marker","rep","extract","conc_machine","accepted","positives","negatives","log_offset"
"dPB134","D04","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.861551881,19607,31,19576,-12.2809137534952
"dPB134","D08","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",2,"DNA1",1.69373858,20853,30,20823,-12.2809137534952
"dPB134","D12","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",3,"DNA1",1.697331548,18728,27,18701,-12.2809137534952
"dPB134","D04","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",1.380869389,19607,23,19584,-12.2809137534952
"dPB134","D08","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",1.185360909,20853,21,20832,-12.2809137534952
"dPB134","D12","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.942659616,18728,15,18713,-12.2809137534952
"dPB134","D04","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.117829093,19607,2,19605,-12.2809137534952
"dPB134","D08","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.167559472,20853,3,20850,-12.2809137534952
"dPB134","D12","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.124285695,18728,2,18726,-12.2809137534952
"dPB127","D02","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",1,"DNA1",2.40421319007874,21063,43,21020,-12.2809137534952
"dPB127","D06","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",2,"DNA1",1.35362648963928,20871,24,20847,-12.2809137534952
"dPB127","D10","52345-543",543,1,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",3,"DNA1",1.92670047283173,21389,35,21354,-12.2809137534952
"dPB134","F02","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.016906142,19676,17,19659,-12.2809137534952
"dPB134","F06","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",2,"DNA1",1.050889373,20160,18,20142,-12.2809137534952
"dPB134","F10","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.970385075,19406,16,19390,-12.2809137534952
"dPB134","F02","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.538252532,19676,9,19667,-12.2809137534952
"dPB134","F06","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.817277253,20160,14,20146,-12.2809137534952
"dPB134","F10","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.606396854,19406,10,19396,-12.2809137534952
"dPB134","F02","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.238727927,19676,4,19672,-12.2809137534952
"dPB134","F06","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.174353489,20160,3,20157,-12.2809137534952
"dPB134","F10","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.181386337,19406,3,19403,-12.2809137534952
"dPB126","F02","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",1,"DNA1",1.17113554477692,18091,18,18073,-12.2809137534952
"dPB126","F06","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",2,"DNA1",1.66780650615692,21177,30,21147,-12.2809137534952
"dPB126","F10","52345-544",544,2,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",3,"DNA1",1.47787511348724,21507,27,21480,-12.2809137534952
"dPB133","B02","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",1,"DNA1",3.862931967,22574,74,22500,-12.2809137534952
"dPB133","B06","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",2,"DNA1",3.556255817,20873,63,20810,-12.2809137534952
"dPB133","B10","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_16S",3,"DNA1",4.303845406,22456,82,22374,-12.2809137534952
"dPB133","B02","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",2.660932064,22574,51,22523,-12.2809137534952
"dPB133","B06","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",2.595571518,20873,46,20827,-12.2809137534952
"dPB133","B10","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",3.252674341,22456,62,22394,-12.2809137534952
"dPB133","B02","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,22574,0,22574,-12.2809137534952
"dPB133","B06","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.274022816,20873,5,20868,-12.2809137534952
"dPB133","B10","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,22456,0,22456,-12.2809137534952
"dPB124","B02","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",1,"DNA1",7.07644510269165,19510,117,19393,-12.2809137534952
"dPB124","B06","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",2,"DNA1",7.04492092132568,21272,127,21145,-12.2809137534952
"dPB124","B10","52345-545",545,3,"Husbandry Area","Pufferfish",2,"2 m",1359,1359,839,3.002,1,"Cytb monoplex","cytb",3,"DNA1",5.25268983840942,22672,101,22571,-12.2809137534952
"dPB134","E03","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",1,"DNA1",3.717496634,20286,64,20222,-12.2792495827
"dPB134","E07","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",2,"DNA1",3.899581194,22060,73,21987,-12.2792495827
"dPB134","E11","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",3,"DNA1",3.659320593,20286,63,20223,-12.2792495827
"dPB134","E03","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",2.438281775,20286,42,20244,-12.2792495827
"dPB134","E07","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",2.455763578,22060,46,22014,-12.2792495827
"dPB134","E11","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",2.496397734,20286,43,20243,-12.2792495827
"dPB134","E03","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,20286,0,20286,-12.2792495827
"dPB134","E07","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.098547074,22060,2,22058,-12.2792495827
"dPB134","E11","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.108248836,20286,2,20284,-12.2792495827
"dPB127","E01","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",1,"DNA1",5.07572555541992,20441,88,20353,-12.2792495827
"dPB127","E05","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",2,"DNA1",4.42745065689087,21564,81,21483,-12.2792495827
"dPB127","E09","52345-546",546,1,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",3,"DNA1",4.93911123275757,19573,82,19491,-12.2792495827
"dPB133","F04","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.447987258,21013,8,21005,-12.2792495827
"dPB133","F08","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.438695103,21458,8,21450,-12.2792495827
"dPB133","F12","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.401203036,20530,7,20523,-12.2792495827
"dPB133","F04","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.279972047,21013,5,21008,-12.2792495827
"dPB133","F08","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.219327092,21458,4,21454,-12.2792495827
"dPB133","F12","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.401203036,20530,7,20523,-12.2792495827
"dPB133","F04","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.111874241,21013,2,21011,-12.2792495827
"dPB133","F08","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.109576672,21458,2,21456,-12.2792495827
"dPB133","F12","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.229105327,20530,4,20526,-12.2792495827
"dPB125","F02","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",1,"DNA1",0.456151038408279,20637,8,20629,-12.2792495827
"dPB125","F06","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",2,"DNA1",1.00219929218292,21139,18,21121,-12.2792495827
"dPB125","F10","52345-547",547,2,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",3,"DNA1",0.786748886108398,20942,14,20928,-12.2792495827
"dPB133","G02","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",1,"DNA1",0,22028,0,22028,-12.2792495827
"dPB133","G06","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.490119487,19207,8,19199,-12.2792495827
"dPB133","G10","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.172735184,20434,3,20431,-12.2792495827
"dPB133","G02","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.053409174,22028,1,22027,-12.2792495827
"dPB133","G06","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.245034218,19207,4,19203,-12.2792495827
"dPB133","G10","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.28790608,20434,5,20429,-12.2792495827
"dPB133","G02","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0,22028,0,22028,-12.2792495827
"dPB133","G06","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.122408675,19207,2,19205,-12.2792495827
"dPB133","G10","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.057533313,20434,1,20433,-12.2792495827
"dPB124","G02","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",1,"DNA1",0.324707835912704,21742,6,21736,-12.2792495827
"dPB124","G06","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",2,"DNA1",0.324022173881531,21788,6,21782,-12.2792495827
"dPB124","G10","52345-548",548,3,"Husbandry Area","Pufferfish",2,"2 m",1427,1427,867,3.007,1,"Cytb monoplex","cytb",3,"DNA1",0.388319909572601,21211,7,21204,-12.2792495827
"dPB134","B04","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",1,"DNA1",0.813022494,21713,15,21698,-12.283248255139
"dPB134","B08","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",2,"DNA1",0.686288774,20577,12,20565,-12.283248255139
"dPB134","B12","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.494289398,19045,8,19037,-12.283248255139
"dPB134","B04","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.270945072,21713,5,21708,-12.283248255139
"dPB134","B08","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.400286466,20577,7,20570,-12.283248255139
"dPB134","B12","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.06177482,19045,1,19044,-12.283248255139
"dPB134","B04","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.108183368,21713,2,21711,-12.283248255139
"dPB134","B08","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.056942038,20577,1,20576,-12.283248255139
"dPB134","B12","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0,19045,0,19045,-12.283248255139
"dPB127","B02","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",1,"DNA1",1.06909000873566,18716,17,18699,-12.283248255139
"dPB127","B06","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",2,"DNA1",0.733721852302551,22455,14,22441,-12.283248255139
"dPB127","B10","52345-549",549,1,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",3,"DNA1",0.764024615287781,18484,12,18472,-12.283248255139
"dPB134","G01","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.065059781,20997,19,20978,-12.283248255139
"dPB134","G05","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",2,"DNA1",1.106329322,21278,20,21258,-12.283248255139
"dPB134","G09","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.46470964,20257,8,20249,-12.283248255139
"dPB134","G01","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.616496027,20997,11,20986,-12.283248255139
"dPB134","G05","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.387096971,21278,7,21271,-12.283248255139
"dPB134","G09","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.290422022,20257,5,20252,-12.283248255139
"dPB134","G01","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.223585182,20997,4,20993,-12.283248255139
"dPB134","G05","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0,21278,0,21278,-12.283248255139
"dPB134","G09","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.116045516,20257,2,20255,-12.283248255139
"dPB126","G01","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",1,"DNA1",1.80578780174255,19560,30,19530,-12.283248255139
"dPB126","G05","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",2,"DNA1",0.985679924488068,19105,16,19089,-12.283248255139
"dPB126","G09","52345-550",550,2,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",3,"DNA1",0.970952391624451,21819,18,21801,-12.283248255139
"dPB134","G03","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.766306877,21330,32,21298,-12.283248255139
"dPB134","G07","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",2,"DNA1",1.867849946,21432,34,21398,-12.283248255139
"dPB134","G11","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_16S",3,"DNA1",1.81062901,20158,31,20127,-12.283248255139
"dPB134","G03","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",0.993221343,21330,18,21312,-12.283248255139
"dPB134","G07","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.658902645,21432,12,21420,-12.283248255139
"dPB134","G11","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.934170187,20158,16,20142,-12.283248255139
"dPB134","G03","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.219153682,21330,4,21326,-12.283248255139
"dPB134","G07","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.273452668,21432,5,21427,-12.283248255139
"dPB134","G11","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.465555786,20158,8,20150,-12.283248255139
"dPB127","G01","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",1,"DNA1",2.49528956413269,20295,43,20252,-12.283248255139
"dPB127","G05","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",2,"DNA1",2.7273530960083,21593,50,21543,-12.283248255139
"dPB127","G09","52345-551",551,3,"Husbandry Area","Pufferfish",2,"2 m",1456,1456,896,2.995,1,"Cytb monoplex","cytb",3,"DNA1",2.32891726493835,19215,38,19177,-12.283248255139
"dPB134","H03","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",1,"DNA1",1.383074403,21278,25,21253,-12.1778209637475
"dPB134","H07","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",2,"DNA1",1.022474527,20720,18,20702,-12.1778209637475
"dPB134","H11","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",3,"DNA1",0.946001053,19906,16,19890,-12.1778209637475
"dPB134","H03","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",1.106329322,21278,20,21258,-12.1778209637475
"dPB134","H07","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",0.965647101,20720,17,20703,-12.1778209637475
"dPB134","H11","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",0.886853755,19906,15,19891,-12.1778209637475
"dPB134","H03","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.607052504,21278,11,21267,-12.1778209637475
"dPB134","H07","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.396684611,20720,7,20713,-12.1778209637475
"dPB134","H11","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",0.294830903,19906,5,19901,-12.1778209637475
"dPB127","H01","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",1,"DNA1",1.4954080581665,21255,27,21228,-12.1778209637475
"dPB127","H05","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",2,"DNA1",1.34876143932343,21819,25,21794,-12.1778209637475
"dPB127","H09","52345-552",552,1,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",3,"DNA1",1.16224837303162,19242,19,19223,-12.1778209637475
"dPB133","H01","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",1,"DNA1",5.832260609,22244,110,22134,-12.1778209637475
"dPB133","H05","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",2,"DNA1",5.134509563,21126,92,21034,-12.1778209637475
"dPB133","H09","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",3,"DNA1",5.735983372,20766,101,20665,-12.1778209637475
"dPB133","H01","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",1,"DNA1",4.026472569,22244,76,22168,-12.1778209637475
"dPB133","H05","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",2,"DNA1",3.12268424,21126,56,21070,-12.1778209637475
"dPB133","H09","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_DLL1",3,"DNA1",4.768560886,20766,84,20682,-12.1778209637475
"dPB133","H01","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",1,"DNA1",0.826642377,22244,16,22228,-12.1778209637475
"dPB133","H05","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",2,"DNA1",0.877759126,21126,16,21110,-12.1778209637475
"dPB133","H09","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_longFrag",3,"DNA1",1.110451759,20766,20,20746,-12.1778209637475
"dPB124","H01","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",1,"DNA1",7.10893583297729,21579,130,21449,-12.1778209637475
"dPB124","H05","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",2,"DNA1",6.5727744102478,22257,124,22133,-12.1778209637475
"dPB124","H09","52345-553",553,2,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"Cytb monoplex","cytb",3,"DNA1",7.31008815765381,20987,130,20857,-12.1778209637475
"dPB134","C03","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",1,"DNA1",4.24623251,22205,80,22125,-12.1778209637475
"dPB134","C07","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",2,"DNA1",4.207117081,18209,65,18144,-12.1778209637475
"dPB134","C11","52345-554",554,3,"Husbandry Area","Pufferfish",2,"2 m",1520,1520,920,3.328,1,"DL/16S duplex","Tt_16S",3,"DNA1",4.470789909,21619,82,21537,-12.1778209637475
